DateTime,Entries,UniqueIPs
1545783880,6615,6615
1545785783,6261,6261
1545787719,5865,5865
1545789668,5437,5437
1545791543,5044,5044
1545793493,4581,4581
1545795374,4492,4492
1545797582,4488,4488
1545799486,4492,4492
1545801410,4496,4496
1545803301,4494,4494
1545805229,4497,4497
1545807154,4496,4496
1545809051,4498,4498
1545811335,4504,4504
1545813145,4195,4195
1545815090,4192,4192
1545817006,3610,3610
1545819146,3334,3334
1545821075,3339,3339
1545823228,3350,3350
1545825174,3343,3343
1545827058,3339,3339
1545829007,3343,3343
1545830890,3348,3348
1545832832,3345,3345
1545834769,3291,3291
1545836675,3277,3277
1545838835,3263,3263
1545840785,3246,3246
1545843160,2756,2756
1545845049,2020,2020
1545847278,1609,1609
1545849143,1605,1605
1545851064,1587,1587
1545852978,1576,1576
1545854918,1543,1543
1545856820,1477,1477
1545858760,1461,1461
1545860663,1446,1446
1545862593,1431,1431
1545864506,1422,1422
1545866410,1414,1414
1545868345,1399,1399
1545870249,1394,1394
1545872198,1389,1389
1545874100,1374,1374
1545876272,1366,1366
1545878201,1366,1366
1545880097,1355,1355
1545882258,1339,1339
1545884069,3002,3002
1545885879,4919,4919
1545887774,6811,6811
1545889938,9487,9487
1545891860,11784,11784
1545893790,12301,12301
1545896045,12407,12407
1545897863,12403,12403
1545899800,12433,12433
1545901695,12446,12446
1545903614,12442,12442
1545905565,12458,12458
1545907707,12451,12451
1545909640,12448,12448
1545911546,12439,12439
1545913484,12439,12439
1545915367,12436,12436
1545917545,12436,12436
1545919480,12427,12427
1545921382,12426,12426
1545923332,12422,12422
1545925232,12420,12420
1545927407,12410,12410
1545929304,12401,12401
1545931223,12390,12390
1545933154,12389,12389
1545935051,12383,12383
1545936994,12378,12378
1545938888,12373,12373
1545940837,12369,12369
1545942764,12366,12366
1545944929,12356,12356
1545946813,12354,12354
1545948741,12346,12346
1545950687,12344,12344
1545952591,12334,12334
1545954525,12330,12330
1545956439,12336,12336
1545958344,12331,12331
1545960303,12332,12332
1545963383,12317,12317
1545965540,12319,12319
1545967474,12323,12323
1545969658,11569,11569
1545971784,9190,9190
1545973699,7383,7383
1545975616,4952,4952
1545977534,2864,2864
1545979470,1361,1361
1545981373,1331,1331
1545983554,1291,1291
1545985455,1281,1281
1545987391,1349,1349
1545989539,1364,1364
1545991489,1353,1353
1545993367,1352,1352
1545995320,1349,1349
1545997223,1353,1353
1545999136,1353,1353
1546001076,1359,1359
1546003245,1369,1369
1546005154,1382,1382
1546007057,1396,1396
1546009008,1404,1404
1546010896,1419,1419
1546013780,1422,1422
1546015966,1427,1427
1546017862,1451,1451
1546019770,1496,1496
1546021988,1567,1567
1546023879,1613,1613
1546026042,1643,1643
1546027943,1664,1664
1546029853,1699,1699
1546031783,1729,1729
1546033957,1751,1751
1546035850,1765,1765
1546037770,1810,1810
1546039966,1826,1826
1546041857,1820,1820
1546044026,1824,1824
1546046180,1830,1830
1546048412,1825,1825
1546050263,1823,1823
1546052174,1826,1826
1546054348,1833,1833
1546056276,1829,1829
1546058434,1827,1827
1546060357,1829,1829
1546062267,1828,1828
1546064445,1832,1832
1546066362,1832,1832
1546068258,1837,1837
1546071372,1844,1844
1546073298,1905,1905
1546075220,1920,1920
1546077135,2364,2364
1546079051,2881,2881
1546080969,3364,3364
1546082889,3368,3368
1546084836,3365,3365
1546086757,3371,3371
1546088653,3365,3365
1546090567,3362,3362
1546092521,3360,3360
