DateTime,Entries,UniqueIPs
1545279094,4700,630858557
1545282904,4700,630858557
1545286250,4694,630858551
1545288308,4694,630858551
1545288902,4695,630858552
1545290103,4693,630858549
1545293493,4695,630858550
1545297303,4698,630858553
1545300687,4697,630858551
1545304288,4697,630858554
1545308102,4696,630858553
1545310502,4693,630827065
1545311704,4696,630827068
1545315308,4697,630827068
1545318915,4698,630827068
1545322502,4696,630827065
1545326102,4695,630827064
1545329402,4695,630827064
1545329713,4696,630827066
1545333304,4695,630827065
1545336911,4694,630827064
1545340502,4695,630827065
1545344104,4695,630827064
1545347704,4696,630827065
1545352208,4696,630827065
1545353102,4713,630827082
1545355828,4714,630827085
1545358513,4713,630827084
1545361802,4713,630827084
1545362102,4703,630827074
1545362702,4704,630827075
1545365702,4704,630827074
1545369310,4702,630827072
1545372904,4701,630827070
1545376504,4704,630827073
1545380102,4709,630827079
1545383705,4708,630827079
1545387094,4710,630827081
1545390904,4710,630827081
1545394502,4709,630827080
1545396904,4721,630800200
1545397889,4720,630800199
1545401494,4714,630800193
1545405086,4717,630800196
1545408902,4717,630800195
1545412281,4721,630800198
1545412802,4720,630800197
1545413434,4721,630800198
1545415878,4721,630800199
1545419102,4721,630800199
1545419702,4717,630800197
1545420903,4717,630800197
1545423304,4718,630800197
1545424227,4718,630800197
1545426652,4720,630800197
1545430505,4719,630800196
1545433886,4718,630800196
1545437711,4725,630800204
1545441302,4744,630800223
1545444681,4747,630800226
1545448306,4737,630800215
1545451880,4712,630800190
1545455703,4710,630800190
1545459084,4710,630800190
1545462681,4710,630800189
1545466253,4709,630800188
1545469879,4711,630800188
1545473454,4709,630800186
1545477302,4710,630800187
1545480761,4706,630800183
1545483603,4705,630760503
1545484502,4710,630760508
1545487837,4711,630760509
1545491703,4710,630760508
1545495303,4709,630760507
1545498911,4707,630760505
1545500102,4707,630760505
1545502503,4710,630760509
1545503703,4710,630760509
1545506103,4709,630760507
1545509703,4707,630760508
1545513304,4705,630760506
1545516662,4705,630760506
1545520261,4704,630760504
1545521702,4704,630760504
1545523202,4703,630760503
1545523917,4711,630760510
1545525302,4711,630760510
1545527712,4718,630760519
1545531304,4722,630760523
1545534903,4713,630760513
1545538510,4697,630760495
1545542102,4697,630760495
1545545708,4697,630760495
1545549048,4697,630760494
1545552913,4698,630760495
1545556244,4699,630760497
1545559871,4701,630760499
1545563703,4702,630760500
1545567304,4703,630760500
1545569702,4703,630759476
1545571188,4704,630759477
1545574505,4703,630759476
1545578103,4697,630759470
1545581703,4698,630759471
1545585302,4700,630759474
1545588911,4700,630759476
1545591302,4700,630759476
1545592502,4700,630759475
1545596105,4702,630759476
1545599703,4699,630759473
1545603602,4698,630759472
1545606904,4696,630759470
1545610503,4698,630759472
1545614104,4707,630759480
1545617705,4707,630759480
1545621302,4706,630759479
1545624906,4699,630759472
1545628502,4701,630759474
1545632402,4703,630759477
1545635702,4698,630759471
1545639354,4697,630759471
1545642918,4695,630759469
1545646517,4696,630759469
1545649855,4695,630759468
1545653702,4695,630759469
1545656413,4700,630764589
1545657303,4701,630764592
1545660902,4699,630764590
1545664506,4699,630764589
1545668104,4698,630764587
1545670802,4698,630764843
1545671712,4697,630764842
1545673202,4697,630764842
1545675303,4699,630764844
1545678654,4698,630764843
1545681902,4699,630764843
1545682248,4695,630764838
1545683702,4694,630764582
1545685869,4693,630764581
1545687302,4693,630764581
1545689468,4694,630764582
1545693302,4696,630764584
1545694502,4696,630764584
1545698702,4727,630764615
1545700802,4729,630764617
1545703871,4733,630764621
1545707704,4710,630764598
1545711302,4710,630764598
1545714909,4710,630764598
1545718503,4712,630764600
1545722103,4708,630764596
1545725703,4707,630764595
1545729602,4708,630764596
1545732904,4702,630764590
1545736506,4707,630764595
1545740102,4706,630764594
1545742510,4703,630733874
1545743703,4707,630733879
1545747109,4709,630733881
1545750904,4709,630733881
1545754502,4709,630733881
1545756724,4709,630733881
1545757888,4706,630733878
1545761703,4706,630733878
1545763593,4707,630734134
1545765098,4708,630734135
1545766218,4708,630733879
1545768905,4705,630733876
1545772511,4706,630733876
1545773702,4706,630734132
1545776102,4707,630734133
1545779505,4705,630734131
1545783309,4709,630734135
1545786916,4714,630734140
1545790505,4708,630734134
1545794102,4699,630734125
1545797703,4695,630734120
1545801316,4695,630734120
1545804912,4696,630734123
1545812102,4695,630734122
1545815714,4696,630734123
1545819317,4694,630734119
1545822905,4693,630734118
1545826502,4695,630734120
1545828902,4698,630737960
1545830105,4701,630737964
1545833703,4700,630737963
1545837302,4701,630737964
1545840902,4703,630737965
1545844502,4701,630737963
1545845702,4701,630737963
1545847501,4701,630737963
1545848102,4699,630737962
1545849903,4699,630737962
1545851703,4696,630736936
1545852453,4696,630736936
1545855304,4700,630736940
1545858916,4701,630736940
1545862502,4701,630736940
1545866102,4700,630736939
1545867005,4700,630736939
1545869704,4703,630736943
1545873302,4720,630736960
1545876902,4719,630736959
1545880502,4711,630736952
1545883945,4707,630736949
1545887474,4705,630736947
1545891302,4704,630736946
1545894903,4704,630736944
1545898802,4704,630736944
1545902166,4705,630736944
1545905711,4704,630736944
1545909069,4705,630736945
1545912658,4706,630736946
1545915005,4705,630731314
1545916267,4707,630731315
1545920104,4706,630731315
1545922804,4706,630731315
1545923704,4706,630731315
1545924902,4706,630731315
1545927303,4707,630731318
1545930902,4704,630731315
1545934277,4701,630731313
1545938104,4704,630731316
1545939101,4703,630731316
1545941706,4704,630731315
1545945302,4706,630731318
1545947402,4707,630731318
1545948902,4704,630731313
1545952513,4701,630731309
1545955899,4704,630731314
1545959712,4726,630731336
1545963305,4724,630731333
1545966902,4716,630731325
1545970239,4702,630731312
1545973870,4703,630731314
1545976502,4702,630698290
1545977466,4692,630698277
1545981090,4693,630698280
1545984002,4692,630698279
1545984302,4693,630698280
