DateTime,AddedIPs,RemovedIPs
1535749494,0,94
1535771563,3,23
1535793638,4,5
1535815738,5,2
1535838046,1,1
1535860146,2,5
1535882206,2,0
1535904306,0,8
1535926339,2,5
1535948467,1,3
1535970531,5,1
1535992835,0,4
1536014695,13,11
1536037102,55,2
1536059093,79,6
1536081159,92,3
1536103482,169,4
1536125567,108,6
1536147414,61,10
1536169461,38,2
1536191318,48,2
1536213170,60,5
1536235307,62,5
1536257306,21,5
1536279422,18,3
1536301491,37,3
1536323589,22,1
1536345639,28,3
1536367698,13,1
1536389553,9,1
1536411413,2,5
1536433286,8,4
1536455310,35,3
1536477170,6,1
1536499250,18,0
1536521302,30,1
1536543412,50,2
1536565392,5,1
1536587397,4,6
1536609381,11,1
1536631301,4,6
1536653309,11,21
1536675399,12,6
1536697457,5,35
1536719341,7,44
1536741398,17,31
1536763504,4,24
1536785564,7,37
1536807705,4,30
1536829965,1,66
1536852057,19,38
1536874363,1,16
1536896435,46,20
1536918298,18,39
1536940384,28,6
1536962518,2,23
1536984759,18,22
1537006620,1,0
1537028773,5,7
1537050790,4,23
1537072864,1,17
1537095161,4,13
1537117279,8,20
1537139568,14,109
1537161653,14,52
1537183707,2,6
1537205813,48,26
1537228142,106,9
1537250205,65,19
1537272116,16,46
1537294371,35,11
1537316222,21,7
1537338289,24,10
1537360364,8,14
1537382419,3,7
1537404290,23,5
1537426479,26,4
1537448700,7,16
1537470768,8,6
1537492850,4,20
1537514923,21,31
1537536778,22,29
1537558832,4,14
1537580935,19,2
1537602983,4,13
1537625130,8,0
1537647143,3,10
1537669297,8,2
1537691307,2,2
1537713414,18,8
1537735455,16,6
1537757325,19,22
1537779375,12,5
1537801511,19,6
1537823571,15,102
1537845658,61,94
1537867727,53,31
1537890026,49,30
1537911872,56,22
1537933722,13,27
1537955785,11,12
1537977917,71,7
1537999962,26,16
1538022034,16,24
1538043899,5,15
1538065966,22,11
1538088036,7,6
1538109898,1,6
1538131948,9,26
1538153798,6,7
1538175881,27,20
1538197983,36,5
1538220270,14,9
1538242369,5,8
1538264453,7,2
1538286518,2,11
1538308371,2,10
1538341475,12,18
1538363565,6,19
1538385433,2,13
1538407481,3,25
1538429566,7,15
1538451658,2,68
1538473727,3,51
1538495570,0,65
1538517893,10,63
1538539969,119,18
1538562024,64,15
1538583888,12,31
1538605940,46,25
1538628042,17,19
1538650110,25,18
1538671973,43,19
1538694125,10,12
1538716355,17,3
1538738443,29,10
1538760301,34,13
1538782354,40,23
1538804594,18,38
1538826530,5,12
1538848890,17,4
1538870929,9,5
1538893023,8,5
1538915091,25,0
1538937137,10,7
1538959234,11,14
1538981562,10,2
1539003706,4,7
1539025727,16,3
1539047790,18,4
1539069643,25,1
1539091610,11,1
1539113548,10,49
1539135393,12,34
1539157270,13,57
1539179356,3,8
1539201392,16,26
1539223498,63,28
1539245547,34,24
1539267389,58,46
1539289242,14,10
1539311321,10,14
1539333167,19,31
1539355229,18,48
1539377081,13,26
1539399149,29,35
1539421007,12,15
1539442902,51,12
1539464924,59,14
1539487053,6,8
1539509056,31,19
1539530912,12,12
1539552993,3,8
1539575061,3,9
1539596909,4,5
1539618768,1,7
1539640902,8,19
1539662939,51,28
1539684995,41,6
1539707322,4,14
1539729645,41,19
1539751722,27,21
1539773569,15,8
1539795923,62,7
1539818200,32,28
1539840272,12,48
1539862370,10,7
1539884661,10,61
1539906790,6,11
1539928883,31,10
1539950932,17,9
1539972999,8,8
1539995067,17,10
1540017215,8,9
1540039223,17,10
1540061325,30,63
1540083206,15,14
1540105352,35,17
1540127396,6,16
1540149394,14,10
1540171470,11,3
1540193563,34,7
1540215415,38,3
1540237491,4,6
1540259538,10,23
1540281534,4,34
1540303465,5,4
1540325558,5,10
1540347447,3,37
1540369725,50,15
1540391797,8,28
1540413659,7,64
1540435978,7,25
1540458103,17,11
1540480109,8,10
1540501976,10,6
1540524043,7,18
1540545890,5,25
1540567952,2,15
1540590056,4,16
1540612115,44,16
1540634192,24,14
1540656109,8,37
1540678146,6,3
1540700204,74,40
1540722287,12,10
1540744365,4,11
1540766446,7,5
1540788526,38,35
1540810368,13,76
1540832216,15,10
1540854110,10,10
1540876122,19,4
1540897983,54,7
1540920287,39,1
1540942612,71,4
1540964661,32,47
1540986533,18,27
1541008912,4,11
1541030936,0,12
1541053027,2,5
1541075085,11,12
1541097409,9,6
1541119265,67,6
1541141118,36,6
1541163060,4,5
1541185000,12,3
1541207084,12,29
1541229408,21,16
1541251486,1,3
1541273913,10,10
1541295884,8,3
1541318200,39,14
1541340091,4,4
1541362114,6,65
1541384209,10,10
1541406269,4,15
1541428365,4,6
1541450206,7,9
1541472047,19,3
1541494383,4,34
