DateTime,AddedIPs,RemovedIPs
1539475434,1,0
1539489828,0,1
1539493441,0,1
1539525828,0,1
1539540255,2,0
1539601434,0,1
1539666244,1,0
1539713055,1,0
1539727452,1,0
1539734614,1,1
1539745416,0,1
1539759791,0,1
1539770651,0,1
1539777823,0,1
1539817441,0,1
1539857033,0,2
1539860641,0,1
1539864231,1,0
1539882249,1,0
1539900222,1,0
1539907445,1,0
1539929024,1,0
1539939836,0,1
1539950647,0,1
1539983040,0,1
1540001024,1,0
1540004653,1,1
1540015404,1,0
1540029827,0,1
1540073063,1,0
1540119835,0,1
1540137777,0,1
1540141421,0,1
1540148629,0,1
1540170246,0,1
1540181046,0,2
1540224255,1,0
1540253029,1,0
1540256642,1,0
1540332255,0,2
1540335827,2,0
1540339425,1,0
1540368241,1,0
1540404219,0,2
1540418636,1,0
1540422247,1,0
1540469046,3,0
1540490667,1,0
1540494226,1,0
1540501445,0,1
1540519459,1,0
1540523048,1,0
1540548204,4,0
1540551831,1,0
1540569812,0,1
1540591383,0,1
1540598618,2,1
1540605847,1,1
1540627418,0,1
1540645437,1,0
1540724620,1,0
1540757042,0,1
1540760636,2,0
1540771438,0,1
1540778638,1,0
1540782223,1,0
1540800251,1,0
1540803830,1,0
1540825454,0,1
1540829046,1,0
1540836225,0,1
1540846990,2,0
1540854224,0,1
1540886647,0,1
1540901016,1,0
1540908239,1,0
1540922647,1,0
1540933439,1,0
1540937030,1,0
1540940629,0,1
1540976607,1,0
1540980216,1,0
1541001831,1,0
1541016202,1,0
1541027047,0,1
1541066587,0,1
1541070243,2,0
1541084628,1,0
1541091836,0,1
1541106258,0,1
1541113445,1,0
1541117042,1,1
1541145820,1,0
1541160234,0,1
1541163825,0,1
1541174640,0,1
1541178243,0,1
1541181826,0,1
1541185428,1,0
1541189048,0,2
1541199812,1,0
1541203427,0,1
1541207046,1,0
1541210630,1,3
1541228617,1,0
1541286233,0,2
1541304209,0,1
1541318628,0,1
1541329435,0,1
1541336628,1,0
1541358204,1,0
1541376258,1,0
1541379808,1,0
1541383424,1,0
1541412230,0,1
1541441039,0,1
1541448219,1,0
1541455454,0,1
1541484197,1,0
1541495056,0,1
1541505825,0,1
1541534659,1,0
1541538243,0,1
1541545446,2,0
1541549048,1,0
1541559839,1,0
1541581421,0,1
1541595831,0,1
1541621044,0,1
1541624633,0,1
1541628257,0,1
1541635451,1,0
1541639029,1,0
1541642652,0,1
1541657028,1,0
1541660630,1,0
1541678629,1,0
1541682238,1,2
1541685841,5,0
1541689462,0,1
1541721851,1,0
1541725447,1,2
1541739873,1,0
1541747056,0,1
1541750626,0,1
1541754265,1,0
1541757879,0,1
1541797435,0,1
1541811833,0,1
1541818996,0,2
1541829841,0,1
1541851458,3,0
1541865845,1,0
1541876633,1,0
1541887443,1,0
1541894658,2,0
1541901840,1,0
1541909017,2,1
1541916233,1,0
1541930600,1,1
1541934230,1,0
1541941434,2,0
1541955860,0,1
1541966627,0,1
1541980997,0,1
1541995429,2,0
1541999055,1,0
1542031412,0,1
1542038609,0,1
1542056637,1,0
1542078225,1,0
1542081836,1,0
1542089022,1,0
1542096218,1,0
1542110638,0,1
1542114214,1,0
1542135824,0,1
1542143008,1,0
