DateTime,Entries,UniqueIPs
1514667543,3278,338861
1514754003,3275,338610
1514840462,3282,338494
1514926923,3290,339014
1515013386,3285,338716
1515099842,3287,338734
1515186303,3280,338709
1515272795,3282,338975
1515359231,3280,339003
1515445688,3287,322613
1515532142,3285,339009
1515618603,3283,338752
1515705087,3287,338725
1515791532,3281,338891
1515877983,3287,338485
1515964450,3287,339011
1516050902,3286,339010
1516137362,3286,338947
1516223827,3276,338209
1516310284,3288,338757
1516396748,3281,337711
1516483203,3287,339011
1516569672,3281,338671
1516656131,3281,338887
1516742643,3291,338969
1516829222,3287,338498
1516915691,3281,338989
1517002154,3289,330807
1517088603,3285,339006
1517175071,3281,338899
1517261528,3288,338997
1517347990,3278,338485
1517434445,3278,337809
1517520962,3280,338972
1517607424,3284,339007
1517693917,3281,338990
1517780351,3278,338445
1517866802,3285,339009
1517953275,3285,339009
1518039726,3274,335154
1518126182,3283,338482
1518212656,3287,338470
1518299102,3281,338711
1518385564,3284,338865
1518472022,3291,338245
1518558484,3286,338755
1518644973,3285,338723
1518731403,3282,339006
1518817865,3270,332674
1518904333,3272,338712
1518990837,3281,338998
1519077248,3284,338713
1519163703,3282,338769
1519250179,3274,334753
1519336638,3287,338693
1519423087,3280,338717
1519509542,3276,338876
1519596002,3289,339013
1519682463,3289,338502
1519768923,3287,338749
1519855386,3281,338871
1519941854,3289,330821
1520028303,3290,336960
1520114763,3285,339000
1520201223,3284,338115
1520287683,3280,338733
1520374148,3289,338727
1520460605,3272,338396
1520547089,3292,334858
1520633539,3283,338751
1520720042,3283,334338
1520806502,3281,338997
1520892967,3282,338737
1520979433,3274,338958
1521065890,3281,338687
1521152350,3279,337592
1521238803,3281,338945
1521325268,3284,338977
1521411728,3288,338757
1521498188,3284,338913
1521584673,3288,339012
1521671103,3285,322342
1521757563,3277,338637
1521844026,3285,338994
1521930485,3279,337934
1522016948,3287,339011
1522103402,3286,338755
1522189870,3284,338984
1522276335,3282,338989
1522449252,3281,339005
1522535704,3284,339001
1522622169,3275,322812
1522708681,3280,338944
1522881602,3285,339009
1522968065,3288,339011
1523054581,3285,338987
1523141102,3281,338991
1523227563,3279,264577
1523314022,3288,338949
1523400482,3292,334372
1523486953,3281,338988
1523573403,3287,338980
1523659869,3288,338756
1523746326,3287,338373
1523832784,3278,337940
1523919302,3286,338868
1524005821,3283,338674
1524092286,3281,314304
1524178751,3356,339250
1524265203,3360,339305
1524351664,3360,338792
1524438128,3369,338038
1524524582,3353,338756
1524611044,3352,338787
1524697503,3363,339244
1524783965,3357,339271
1524956941,3359,339304
1525043403,3356,338803
1525129862,3366,339056
1525216335,3353,338765
1525302795,3362,338030
1525389243,3363,339181
1525475702,3358,339018
1525562168,3357,339296
1525663023,3357,339281
1525749486,3352,339260
1525835945,3353,339291
1525922402,3358,339114
1526008874,3347,315413
1526095323,3357,339265
1526181797,3350,339239
1526268257,3361,339307
