DateTime,AddedIPs,RemovedIPs
1540562427,34,0
1540576826,98,107
1540591225,133,266
1540605625,149,40
1540612824,89,46
1540621223,57,33
1540629026,143,73
1540643426,174,52
1540651826,60,180
1540659625,38,136
1540674025,49,0
1540688423,189,126
1540695624,29,70
1540703424,54,80
1540710627,41,134
1540719026,39,111
1540726827,56,44
1540735826,111,0
1540744825,71,21
1540754426,81,45
1540762825,131,65
1540776024,175,28
1540785023,61,57
1540794623,30,47
1540802426,30,64
1540810825,45,74
1540819225,28,125
1540827625,26,91
1540836624,59,134
1540845024,37,118
1540858823,168,125
1540866624,107,47
1540895426,332,130
1540910424,154,53
1540924225,78,130
1540937423,68,222
1540944624,61,129
1540953023,40,0
1540966822,82,291
1540974626,42,0
1540982426,79,130
1540990826,83,63
1540998625,113,0
1541006427,67,53
1541020225,155,0
1541028025,135,29
1541035224,109,45
1541049623,85,93
1541056825,49,59
1541065226,20,98
1541079025,54,95
1541092824,57,180
1541107224,82,229
1541121624,152,66
1541130023,67,43
1541143224,100,39
1541157626,201,116
1541164825,100,101
1541179224,90,0
1541193625,47,127
1541208023,44,152
1541222422,66,181
1541236225,96,167
1541244025,85,102
1541251224,55,79
1541265624,107,63
1541280024,169,58
1541294423,184,0
1541308822,88,79
1541316023,34,176
1541324425,25,0
1541338225,41,68
1541352625,58,257
1541365825,120,150
1541373624,59,0
1541380824,38,57
1541395223,124,26
1541402422,49,0
1541416825,138,32
1541425225,101,139
1541433625,69,90
1541446824,48,0
1541461224,55,76
1541473822,54,184
1541488223,107,81
1541502026,129,186
1541515225,101,97
1541522425,96,123
1541530225,1190,55
1541538624,159,0
1541547025,107,55
1541553624,120,0
1541562024,56,110
1541570424,48,108
1541578225,27,0
1541586625,24,113
1541594425,18,0
1541603424,33,57
1541617224,114,39
1541631024,95,258
1541637623,1380,118
1541650823,4222,62
1541668226,893,314
1541682626,250,0
1541697626,169,429
1541726424,123,47
1541740225,51,749
1541754626,144,0
1541769626,1460,834
1541786426,516,209
1541801427,383,141
1541817624,168,157
1541834424,210,202
1541850027,132,0
1541866226,50,546
1541883626,72,212
1541898025,153,0
1541911824,207,141
1541926827,369,317
1541943026,322,106
1541958027,111,199
1541974225,199,498
1541989225,135,403
1542006025,59,0
1542021028,66,272
1542035426,78,0
1542064826,461,286
1542079226,410,102
1542095425,205,215
1542109828,153,0
1542126627,137,764
1542155425,109,471
